seed,sample,target_class,grupo,prob_base,prob_oclusa,queda_prob
65,1,0,Euclidiana (H),0.8866121172904968,0.687217116355896,0.19939500093460083
65,1,0,Manhattan (P),0.8866121172904968,0.7147085666656494,0.1719035506248474
65,1,0,Manhattan (G),0.8866121172904968,0.7658309936523438,0.12078112363815308
65,1,0,Manhattan (H),0.8866121172904968,0.671941339969635,0.21467077732086182
87,1,0,Minkowski (P),0.5360048413276672,0.3430294394493103,0.19297540187835693
87,1,0,Minkowski (G),0.5360048413276672,0.5410473346710205,-0.0050424933433532715
87,1,0,Minkowski (H),0.5360048413276672,0.30039486289024353,0.2356099784374237
87,1,0,Euclidiana (P),0.5360048413276672,0.2709134817123413,0.2650913596153259
87,1,0,Euclidiana (G),0.5360048413276672,0.26317957043647766,0.2728252708911896
87,1,0,Euclidiana (H),0.5360048413276672,0.4519483745098114,0.08405646681785583
87,1,0,Manhattan (P),0.5360048413276672,0.36625900864601135,0.16974583268165588
87,1,0,Manhattan (G),0.5360048413276672,0.3954383432865143,0.14056649804115295
87,1,0,Manhattan (H),0.5360048413276672,0.5578780174255371,-0.021873176097869873
93,1,0,Minkowski (P),0.7769836187362671,0.3003123700618744,0.4766712486743927
93,1,0,Minkowski (G),0.7769836187362671,0.5754593014717102,0.20152431726455688
93,1,0,Minkowski (H),0.7769836187362671,0.22210533916950226,0.5548782795667648
93,1,0,Euclidiana (P),0.7769836187362671,0.2936215102672577,0.4833621084690094
93,1,0,Euclidiana (G),0.7769836187362671,0.09354901313781738,0.6834346055984497
93,1,0,Euclidiana (H),0.7769836187362671,0.7508264183998108,0.0261572003364563
93,1,0,Manhattan (P),0.7769836187362671,0.8595887422561646,-0.08260512351989746
93,1,0,Manhattan (G),0.7769836187362671,0.7718389630317688,0.005144655704498291
93,1,0,Manhattan (H),0.7769836187362671,0.7162933945655823,0.060690224170684814
107,1,0,Minkowski (P),0.95428466796875,0.2999334931373596,0.6543511748313904
107,1,0,Minkowski (G),0.95428466796875,0.39589643478393555,0.5583882331848145
107,1,0,Minkowski (H),0.95428466796875,0.3239232301712036,0.6303614377975464
107,1,0,Euclidiana (P),0.95428466796875,0.4754745662212372,0.4788101017475128
107,1,0,Euclidiana (G),0.95428466796875,0.8195010423660278,0.13478362560272217
107,1,0,Euclidiana (H),0.95428466796875,0.9143165946006775,0.03996807336807251
107,1,0,Manhattan (P),0.95428466796875,0.9488940834999084,0.005390584468841553
